transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,is_in_customer_db,is_flagged,transaction_type,notes
1614dbf3-3767-4d01-aec9-19a51620abef,2023-11-08 21:29:30,15202.05,SEK,GB04BBFH34943161263110,GB92FNIC67681941045556,Belgium,Lake Johnport,Brazil,Port Robert,False,True,withdrawal,
640153cf-93de-4817-bf38-a51ec522b314,2023-06-19 11:27:31,34235.35,GBP,GB03WBDA74589918298829,GB37JWTO74386117941982,Bosnia and Herzegovina,Vargasland,Tajikistan,Lake Kathleenborough,True,False,payment,
b73473c0-8d36-4a5e-8777-b469043ec85b,2023-10-26 18:04:23,45882.85,SEK,GB89XMGO26585742032638,GB97NXMP37035850371519,Kuwait,East Courtney,Ireland,East Jaime,True,True,payment,
77e8798f-77c5-41a9-822d-c8054bfe74e2,2023-09-17 08:24:40,34392.05,EUR,GB96BJIL63924286217268,GB78EXMR05120198608334,Myanmar,North Michaelside,Italy,Port Julie,True,False,payment,Down government police.
9992a0d6-41f6-495a-95f2-48d86096473e,2023-01-14 07:32:13,6973.99,EUR,GB50MTND21436626711805,GB66TKBP25937612872375,Cambodia,New Kyle,Nepal,Kyliemouth,True,False,payment,
4864725d-fe27-4b48-898c-a1802ef4c70c,2023-02-22 22:15:10,20063.91,GBP,GB67TJPB91183865333858,GB37JWTO74386117941982,United States of America,Jonesburgh,Burkina Faso,Martinezport,True,False,withdrawal,
849dc4c0-eb4a-45ea-8f18-a6115b9ec2d4,2023-07-27 21:55:41,38266.26,GBP,GB88OCKY78500260350921,GB90KIOC59243094126626,Bahrain,West Adamstad,Oman,Lake Stephen,True,False,payment,
4922d37c-219d-4485-9d92-f5b4f461e892,2023-04-30 19:17:12,25560.87,USD,GB76JMTF21314552912623,GB02BWYM18398060612273,Latvia,Colliershire,Myanmar,North Angelaville,True,False,deposit,
9e0d9899-b9e0-4bba-a6f4-341be8bb71df,2023-10-06 23:33:32,47136.66,EUR,GB70TPSI55988652075826,GB49ZGBJ19477108450542,Ukraine,West Kari,Egypt,Bowmanborough,True,False,withdrawal,
fa2b5016-fe99-4841-974e-83eae564dfbd,2023-11-10 10:08:12,13844.91,EUR,GB78BBRD92839007294170,GB50GBWB37770864150156,Barbados,Nelsonberg,Micronesia,Lake Saratown,True,False,payment,
db840671-b5cf-4597-b7c9-9a57dba0923d,2023-04-19 06:44:24,26981.64,USD,GB66WRLJ76132816080399,GB93XLFN95155741457866,Guyana,Alejandroburgh,Qatar,Heiditon,True,False,withdrawal,
83293d0a-ff64-4bca-9875-7d303836b7a6,2023-08-28 14:22:29,14335.83,EUR,GB42EFID68842148189369,GB47TLZI33686579854734,Bulgaria,Zacharyton,Peru,Timothymouth,True,True,deposit,
637d3414-8dc0-480c-8db0-df519fd64ebe,2023-02-19 23:57:08,33041.11,SEK,GB38PISS46730235399811,GB82OYJO30042408557251,Cote d'Ivoire,West Amber,Montserrat,Brownmouth,True,False,payment,
c7c597ee-a2b1-4bbd-b207-e16904ad54a2,2023-05-05 17:04:20,17323.49,SEK,GB81RAHW44323890252184,GB65ETXC96574783197090,Argentina,Drakefurt,Pakistan,Johnton,True,True,withdrawal,
b88aeeb4-912c-4aef-8c4c-02c9a35d0fb9,2023-08-08 02:06:36,17188.48,SEK,GB35FDNP01207171601555,GB87IBNA33916395746547,Armenia,East Taylorburgh,Jersey,Andersonport,True,True,payment,
1a42a34a-ece5-42ec-b323-9754695d6358,2023-05-03 09:29:49,32993.6,USD,GB24AQKC23229610380846,GB53DCBO90260299573058,Mauritania,East Chaseburgh,Falkland Islands (Malvinas),Crawfordmouth,True,False,deposit,Writer near think around lead attack view.
9c657b22-7eb5-4f9b-9045-cd3a0985c3fb,2023-12-20 20:38:55,720.91,SEK,GB56TTEG91990785464184,GB17XMMU01466172714403,Wallis and Futuna,South Andrea,Benin,Boydtown,True,False,transfer,
d8612cd2-4c7a-4202-912b-5e51acef231f,2023-10-30 00:50:30,40527.53,GBP,GB39TBKX25979986767549,GB16HZCG17010179193414,Cameroon,South Alfredmouth,Greenland,Brittanyburgh,True,False,transfer,
b99ae3bd-df72-479f-a257-a19fbaad17de,2023-07-02 18:01:43,20569.56,GBP,GB64ZLPG53951017128888,GB65YETQ38539059594723,Afghanistan,Merrittfurt,Marshall Islands,West Karenberg,True,False,deposit,
c055a355-b220-496b-ba78-c76795307088,2023-07-03 23:51:04,7659.4,GBP,GB11EFNT04211313660406,GB26SSMH37934300409577,Eritrea,Francisborough,Cook Islands,East Michelleton,True,False,payment,
15cd88a5-c467-45c6-9a50-c3b1af0c91d3,2023-08-27 22:08:33,49796.18,EUR,GB52KQQG09968898883527,GB33XAWB97673882105860,Belarus,Lake Sandramouth,Yemen,Port Joshuastad,True,True,deposit,
faea1e06-fec0-4a34-bf11-f8d0cc7671b6,2023-05-04 17:54:51,12319.22,USD,GB06QQCY20042511986518,GB13NPJI50316738448115,Hungary,Kleinstad,Russian Federation,South Brianbury,True,False,transfer,
f1b94400-e980-4fc6-a40d-f7818f403eb0,2023-05-26 22:14:01,18724.49,GBP,GB13BRXZ34927382721765,GB33IQXI56361417647030,Gabon,Roberttown,Gabon,Michaelside,False,True,withdrawal,
4798004d-e685-421b-b7da-0b65c1b2a857,2023-07-28 13:52:51,4828.35,EUR,GB26TIHL13170716752162,GB12NMNH63514029027443,Cuba,South Oliviaborough,Bahrain,North Austin,True,False,withdrawal,
2e3251c5-17b7-4ee3-8d69-38a26f5fc6b6,2023-05-04 23:19:22,30462.14,GBP,GB29TSNT58872967177334,GB15BGCK66434150795992,Mali,New Cynthiabury,Guinea-Bissau,West Kellyton,True,True,payment,
eca85873-c780-46d7-8ccf-c609d26b16ca,2023-09-08 21:59:36,14298.46,EUR,GB15FENS40266706757478,GB38ZRMM45176872010523,Portugal,Lake Brianna,Slovakia (Slovak Republic),Vazquezfort,True,True,withdrawal,
8d0e12c1-f7c3-4c15-a47a-0ac3b9581e38,2023-07-15 14:21:15,19022.02,GBP,GB96KHRD34030158460119,GB58SWCO73119189088504,Maldives,West Kelli,Vietnam,Emilyberg,False,True,payment,
22ab11af-1aca-4cc2-a7bc-f2b3252972fe,2023-07-03 10:19:12,734.33,USD,GB24HXRZ69193989078078,GB93JEMY54670489454688,Greenland,North Jamesland,Singapore,Lake Julieville,True,False,payment,
271fdcc8-078b-48b2-b064-b2daf1a4584c,2023-05-27 11:27:04,15811.48,GBP,GB07IACP33239095168369,GB63NTSD44278990097489,Niger,New Isaiah,Brunei Darussalam,Kellytown,True,False,transfer,
0af8111e-2ca3-44f0-87b0-4cd25ea16f47,2023-07-14 15:44:43,39750.88,EUR,GB41OVWV87280578389451,GB82LQZC79516856509219,Swaziland,North Lauren,Vanuatu,Michaeltown,True,False,transfer,
ac0bd59f-536b-4d9f-9c1b-4ca3e3c48524,2023-06-24 03:08:02,8888.49,GBP,GB87QNMI71667725502502,GB73RKMN44162764494833,Mayotte,Lauriemouth,Aruba,South Christopher,True,False,withdrawal,
a37f4072-fdec-48c8-8c29-d7dff8491dfd,2023-10-22 19:38:44,9359.26,GBP,GB69PVUQ92252173938862,GB63VMOH43298210982846,Canada,Josestad,Slovakia (Slovak Republic),New Kimberlymouth,True,False,transfer,
6b54d932-3a46-4d38-a610-62b84bbcaf5d,2023-09-19 20:00:13,36077.57,SEK,GB56PEOW91168053775798,GB37JWTO74386117941982,Faroe Islands,New Ashley,Kiribati,Scottfort,True,True,payment,
43c0b5e7-401e-4fc4-ac25-e56b520db0ce,2023-09-19 17:13:24,19024.36,GBP,GB08UKBC01436414710211,GB97IADD09740709279441,South Georgia and the South Sandwich Islands,West Crystalhaven,Congo,New Richardburgh,True,True,deposit,
f876153e-ab29-4bfb-baa2-d26bd364574d,2022-01-11 22:54:49,14815.87,USD,GB09NFCH03419222784093,GB52OOHM38389437213705,French Southern Territories,Port Michael,Uganda,Burtonburgh,True,False,payment,
552b462a-e096-48a8-9811-e398dfbe70e4,2023-10-18 08:03:18,40611.1,USD,GB90NWSZ92884018791972,GB18ZCWZ59253304418687,Morocco,Gibsonland,Lithuania,South Lisaview,True,False,transfer,
377f8038-f2a1-4d4f-92b3-4d36a45020d7,2023-04-29 19:16:39,5341.0,GBP,GB85ULGD81318825798653,GB77AGCK97090073167362,Guinea,Port Austinberg,Afghanistan,Connorland,True,False,payment,
a7b73df4-8ed0-4be9-a219-13abe2e3c3e1,2023-11-25 18:26:43,18771.5,GBP,GB69TYZI43524378698328,GB05TKVP70091422772830,Chad,South Marcus,Iraq,Ianshire,True,True,payment,
60333df1-52ef-4118-9be6-500300d91382,2023-01-13 21:15:07,22786.83,USD,GB28RAEA90692368822934,GB26TIHL13170716752162,Marshall Islands,New Kennethborough,Bermuda,Walshport,True,True,payment,
feda11af-16e0-48d7-8171-360677e7271e,2023-03-28 09:56:35,12174.87,USD,GB49ZGRR63452693185019,GB53GOEQ69360381296479,Holy See (Vatican City State),Taylorburgh,Congo,South Robert,True,True,withdrawal,
17914f0e-e5ba-4f34-92e4-8927cad7e422,2023-01-19 14:25:52,39661.91,GBP,GB82SKUI04342713902225,GB78LVEL65530905884544,Niue,Katherinetown,Turkmenistan,Johnsonmouth,True,True,transfer,
9f761808-ee2a-484c-9297-c78c998a5e00,2023-03-03 18:39:02,12789.17,USD,GB73OLBO39065659636999,GB17JPSR70644709628670,Christmas Island,Sheliaview,Bosnia and Herzegovina,West Brent,True,False,transfer,
8aa4e052-877d-48a0-a172-f6d9e5d0f031,2023-09-14 10:02:01,45559.88,SEK,GB08ZTIN54460193477632,GB72VKCQ92131424521478,Samoa,West Emmafurt,Greece,North Jonathan,True,True,withdrawal,
8faf7454-d661-451f-b6ac-8037020f6b07,2023-09-22 23:43:46,3275.36,USD,GB60QXDF20333194757747,GB60HXGX51693397108560,Denmark,North Robertton,Marshall Islands,Dixonburgh,True,False,withdrawal,
c599e227-b83b-4d38-ac1d-946609bd36eb,2023-09-21 23:12:31,33038.61,EUR,GB15EMVC72455627913191,GB93EYWC42544925654802,Sudan,Port Robert,Korea,South Joybury,True,True,transfer,
d8df4eec-44a8-4de8-ab2b-29e61b8961e0,2023-11-06 17:16:37,46659.35,USD,GB36QUGW80659310063277,GB27LSMY35036741082089,Luxembourg,West Elizabeth,French Polynesia,Port Kyle,True,True,deposit,
54448ed2-63af-4f6f-a6b8-5d80a5ad3e21,2023-02-05 21:26:35,38772.15,EUR,GB55EWPC12017301418630,GB30QGVG25465230619837,Spain,New Allison,Tuvalu,West Jeffrey,True,True,payment,
42a49ca9-8f7a-48ab-81c8-de3a8b6c37a6,2023-02-20 19:46:48,38728.9,USD,GB92JDWZ01941717350610,GB49VJCR58689181498219,Japan,East Brittanyfurt,Guernsey,Port Heather,True,False,deposit,Threat time yet economy across realize task.
c5a1a0c7-5a5f-488c-bada-08930f2e143c,2023-03-14 10:01:37,27933.52,GBP,GB86ACRD86155933939360,GB51AXAO13449924818708,Guam,East Joseph,Swaziland,Ericland,True,False,transfer,
3c66bfbc-aaf3-47b1-84d9-9da5d9467812,2023-06-10 17:42:46,47328.99,EUR,GB57SDZH69059373699955,GB87LRGS56562592246812,Chile,Lake Edwardstad,South Africa,Kristiland,True,True,payment,
fb0d14d3-e5db-4cf5-9aab-df77ebce703e,2023-08-29 20:53:35,14146.12,GBP,GB44VONN16207294381396,GB84LVGS98913533010872,Algeria,Michaelbury,Georgia,West Morgan,True,True,payment,
ac6eefa3-d9a7-4658-879f-5f2a8bb13d31,2023-04-17 09:39:11,19214.5,USD,GB08WQPE80468252318729,GB36SLIU50130140559119,Mauritius,Robintown,Russian Federation,Johnmouth,False,True,deposit,
e33fa9a7-8f33-4531-85cf-19618f40e91a,2023-05-23 16:20:59,44482.95,USD,GB46XLSX72305600979190,GB73JTID75294324508899,New Caledonia,Travisfort,Iran,Grayshire,True,True,transfer,
199d0baa-a75d-42e4-a4db-6375ccb073d6,2023-05-29 14:13:46,5823.51,GBP,GB22VEFT98345922553634,GB53WSZZ91456699033749,Denmark,Beckytown,Belize,East Michael,True,False,deposit,
8c46bcb1-9501-4428-a132-2ef82ed74a6a,2023-07-23 09:10:45,27301.54,GBP,GB70ZECA55779709283364,GB57XRUO37071884661234,Dominican Republic,New Timothy,Jamaica,Gregoryland,True,False,transfer,
dc4214bb-86bb-4640-8502-6629901ba292,2023-08-31 19:36:37,14651.42,EUR,GB32UNZT09617216969561,GB89RPQD72350366700745,United Kingdom,East Clifford,Korea,Lake Isabeltown,True,False,deposit,
7ba3aca4-b77f-41b9-a519-b5e894b092e3,2023-12-04 20:33:24,6407.58,SEK,GB56TTEG91990785464184,GB05ZMXH86486801319214,Luxembourg,Jeffreyshire,Venezuela,Jennifertown,True,False,withdrawal,
88fca5c8-d29b-4336-9882-077f76cd6d7e,2023-11-18 10:09:39,8175.96,GBP,GB18LSKZ22468911501843,GB60QXDF20333194757747,Tunisia,North Sarah,New Zealand,Port Rebekahton,True,False,transfer,
a7ca4782-624c-4b2d-b029-3c00bad97ae4,2023-06-18 04:12:19,40546.56,GBP,GB67KJLO78794345725205,GB91LSID35776913524593,Yemen,Steventown,India,West Yolandaport,True,False,payment,
2d40e1c2-fa70-48ef-826a-c9697f6839aa,2023-08-21 07:17:13,7349.18,USD,GB50XZSB28605730437908,GB71JCDI18243518338925,Tunisia,Kathrynview,United States Minor Outlying Islands,North Jeffrey,True,False,payment,
cd970395-bd7f-4171-95f4-66403c130265,2023-01-20 10:20:41,25057.34,SEK,GB44SNOP34705148673681,GB67UUXP93582192138969,Papua New Guinea,Gallegoston,Malawi,South Anne,True,False,transfer,
2cc7a8c9-97f4-49a9-bd38-54160c5d34c6,2023-09-14 07:44:27,25184.3,GBP,GB61LVIZ83018019358489,GB78IRRF99424853988334,United Kingdom,South Loriberg,Marshall Islands,New Daniel,True,True,withdrawal,
3f183e19-356e-4740-a1c7-0c6836732f79,2023-11-01 09:46:39,32485.63,EUR,GB57NQTB87736225764127,GB60MPMO60077123830163,Western Sahara,Elizabethburgh,Luxembourg,Terrymouth,True,True,transfer,
02b92b3f-e6d6-4b5d-b13d-e50f29d3868b,2023-01-11 05:48:05,49503.71,SEK,GB48NMWA24262677597362,GB60LXWI78732007827032,Greece,Moyerborough,Sudan,Whiteberg,True,True,withdrawal,
e047a393-4bd8-47bf-9ad1-0ad8d152c15a,2023-06-06 08:17:35,40528.63,GBP,GB58EQLU95127454072412,GB61SLNG69200917314408,Pakistan,Ericafort,Angola,Grahamstad,True,True,deposit,
df35140b-d627-40f8-bd81-5ce15846a893,2023-10-19 23:52:33,47673.14,SEK,GB82JITN72401410214119,GB63NTSD44278990097489,Greenland,Thomasmouth,Niue,Masonhaven,True,True,transfer,Field light hour order again day technology sure.
3f98948f-83de-4be7-8e04-8e8403f3d473,2023-04-03 18:37:18,19108.46,EUR,GB69FUBJ42456703060445,GB30FPBE20570569506086,Chad,Lisatown,Tajikistan,Port Stephen,True,True,deposit,
a48359b9-7f35-44b1-ba75-a9cc0f349474,2023-01-11 06:18:17,32209.65,SEK,GB58TQBT70676944210318,GB94JXNK36850914603804,Cape Verde,Leeburgh,Netherlands Antilles,South Crystal,True,True,payment,
54560d15-b280-4356-873d-51a15fd4d2d7,2023-08-30 07:06:46,7368.89,GBP,GB23ONIL77764759628868,GB64PEGP59295580248966,Myanmar,North Angelachester,Philippines,Francoborough,True,False,withdrawal,
9b41bfb0-d84a-454f-b048-448b80de5f34,2023-06-06 21:18:05,15221.66,EUR,GB26RWNB53233062305344,GB28PBSE03553811261761,Comoros,Richardsburgh,Hungary,North Kimberly,True,True,withdrawal,
5a9256b4-2014-4ad1-b492-24a8663ab637,2023-09-05 10:52:48,7622.88,GBP,GB41QMSE07207315431513,GB06QQCY20042511986518,Cook Islands,Michaelville,Mauritania,Ryanhaven,True,False,payment,Hundred believe operation realize help month up kind you answer detail.
1ac2c108-c538-4ddd-a74d-8ae1c396d544,2023-06-06 16:50:22,203.59,EUR,GB20CAUN75722539232307,GB31IWPM84867818830494,Timor-Leste,South Elizabeth,Chile,Robinsonfort,True,False,deposit,Mouth something reduce police relationship.
78aa2aca-0ff3-41e3-b2b5-10a2e1e54f2c,2023-01-08 23:51:02,27679.3,SEK,GB85KUDS18387505565984,GB69TWMA19054281171679,Saint Vincent and the Grenadines,Lake Adamchester,Marshall Islands,Pittmanport,True,False,transfer,
001088d1-4dc2-481e-8034-fdf530b31a2e,2023-11-11 09:05:13,24130.72,EUR,GB24RWMM41723273789636,GB21BHLX15271888585222,American Samoa,Raystad,Mali,South Deniseshire,True,False,withdrawal,
8ccf83d6-8ed1-4af0-87bf-2dd4fefeea95,2023-06-20 09:59:39,36514.22,GBP,GB11QVRD11802801045026,GB11EFNT04211313660406,Gabon,Lake Maryport,Mexico,Port Michellefurt,True,False,withdrawal,
2dcb33ab-8572-45bf-ba70-61918aa3267d,2023-04-18 09:15:06,4770.15,USD,GB78DHHJ13166093454005,GB90FQQM88687888341878,Heard Island and McDonald Islands,Lake Reginald,Ethiopia,Joyceside,True,False,deposit,
0354ba80-5e31-4281-9209-6412bdd723a7,2023-01-17 13:11:40,10165.77,GBP,GB67FNIX33783052639428,GB31RLAO36203890066353,Syrian Arab Republic,Roweport,Qatar,Lake Jorge,True,True,deposit,
e8ff0eb0-2490-44df-889d-ab4520119052,2023-12-08 15:21:18,17731.16,SEK,GB42LFAR02499125672511,GB80QILA91444679642721,Montserrat,Brianmouth,Denmark,Markstad,True,False,payment,
d4e519d7-dbf6-4fc7-b315-8cc4a368efae,2023-12-18 09:23:25,2526.02,GBP,GB35USYX95652763372085,GB03DZHN69273810718356,United Arab Emirates,West Paulburgh,Christmas Island,Port Joannaport,True,False,deposit,Nor lawyer program serve remain necessary study on whom professional prepare marriage plan age state home.
2b1729c8-5ef1-4219-932e-ad9313f0906c,2023-09-27 19:59:37,10980.88,USD,GB30GBJS29349774079489,GB92QUIW22147009175746,Moldova,East Beckyfurt,Hungary,Kylefort,True,True,withdrawal,
7791ee47-5803-47f8-842c-d968a19a310b,2023-11-09 12:07:12,18572.79,GBP,GB47EBDH29604311438941,GB65EVEW66014371706419,Bulgaria,Stevenmouth,Chile,New Kimberg,True,True,payment,
c23fc260-5bf9-4b81-941b-df8f87b612ed,2023-09-23 13:15:47,5578.01,GBP,GB05VWCJ55572275732862,GB34ZGRM47184376097131,Pakistan,Friedmantown,Fiji,Newtonberg,True,False,transfer,
8c56abfc-fad0-40c2-8316-9105b8dc8141,2023-05-22 19:08:09,42651.61,EUR,GB36CLBA54128784022983,GB24RWMM41723273789636,Iran,North Kevinmouth,Comoros,East Veronicaberg,True,True,payment,Amount behavior return wish pick travel.
d48136e5-7268-4874-917a-e2f0c733b1dd,2023-08-07 22:25:51,14164.68,GBP,GB18ZDBX99152317713350,GB64ZLPG53951017128888,United States Virgin Islands,Cummingsfort,Northern Mariana Islands,Vanessahaven,True,False,payment,
c786060e-738a-4107-ae28-04ea884bc470,2023-10-07 15:02:31,6242.64,EUR,GB22TJZM11004128909366,GB37CKLY11859913193825,Falkland Islands (Malvinas),West Daniel,Venezuela,Garrisonburgh,False,False,deposit,
d5274cc1-7f96-4c53-ad82-497e774170d7,2023-05-22 16:09:08,8704.72,USD,GB79JMKK00575091470703,GB30TCHM98135942563668,Greenland,East Eric,Italy,Brentland,True,False,deposit,
d11b236f-a811-446a-a7a9-a91bc8743336,2023-02-16 09:59:35,17219.41,GBP,GB19ZLHY25077831584869,GB43EPAZ90709697899331,Mayotte,Beardport,Grenada,West Adamport,True,False,deposit,
71770af9-f975-4837-979e-b72c03fe2902,2020-09-10 15:44:22,8060.66,SEK,GB39TUWY03825497821848,GB60UFYU33456901968070,Cayman Islands,Sullivanfurt,Marshall Islands,South Danielbury,True,False,deposit,
e245e17c-768a-4634-87de-24147e25d38e,2023-09-12 18:06:32,7902.23,SEK,GB75SPKF34134849723292,GB93UAFE01885745088561,Papua New Guinea,Hernandezstad,Mauritania,Brownbury,True,False,deposit,
a0dda1e7-d772-4ffd-94c1-c9fa6331fbd4,2023-01-20 03:13:04,33378.29,EUR,GB28IXYD11297074500434,GB35QHCI11315921338310,Turkey,South Tiffany,Liberia,Adamton,True,False,payment,
7c8031bd-fae5-43fd-b66c-d676f1b7b224,2023-04-16 21:51:04,24920.19,GBP,GB81AFOX25287392343288,GB15NIBL01493013599876,Korea,Fernandeztown,Jordan,Danaberg,False,True,deposit,
ab442278-3696-43fd-9e20-0467a412cd9b,2023-01-29 12:59:37,16472.9,EUR,GB57IHFZ63970606469941,GB87BBJU77453408913958,Falkland Islands (Malvinas),Lake Gloria,Trinidad and Tobago,Calderonfort,False,True,payment,
806de95d-dcb3-412b-b6cd-dd71d5830390,2023-05-18 18:02:21,23711.86,USD,GB49VCJA14099604069865,GB94EGAJ29202587011423,Tonga,Port Stephanie,Italy,North Randymouth,True,False,transfer,
3ff6d5f1-f69b-45dd-82bf-947a2b14b54e,2023-09-01 13:37:10,32834.98,GBP,GB86NEMH19646703574625,GB91APZB93701516066768,Turks and Caicos Islands,North Jenniferhaven,Moldova,Summersview,True,True,payment,
fe518596-81d8-4b75-aec6-df9abc7b6817,2023-03-10 20:59:41,6574.93,SEK,GB77VOUP63779470826975,GB38IESC41235621959435,Panama,Williamschester,Nepal,Tiffanyshire,False,False,deposit,
b827be28-1d87-4ad4-be9c-1ebe08bca823,2023-10-07 11:57:03,29927.92,USD,GB40CLSG41468808358696,GB67BQQF21784803966296,Peru,New Juan,Armenia,New Judithberg,True,False,deposit,
2fad7433-9d0d-4c8b-8bec-460c469ce458,2023-05-19 20:59:37,44312.32,EUR,GB25DECB73209735266742,GB17SDEZ66462890100824,Bhutan,Grayburgh,Mauritania,Port James,True,False,payment,
3cd80aa8-f723-48bb-9110-348157dde159,2021-07-03 07:48:01,20299.51,EUR,GB04AZZN23867908939399,GB11WHRG45770620328728,Timor-Leste,Williamshaven,Lao People's Democratic Republic,North Angela,True,False,payment,
2164f670-09d6-4809-b601-a41b2d955e2f,2023-01-07 06:26:26,33299.49,SEK,GB68QJFV12001159355544,GB64ZLPG53951017128888,Sri Lanka,Chadton,Poland,Rosariofurt,True,False,withdrawal,
bb13ae3e-340a-457d-9e1b-68deb676da29,2023-05-24 11:14:11,22356.32,USD,GB67ETRO62326170651534,GB61ZKMQ81031577495460,Burkina Faso,Port Virginiaville,North Macedonia,Jacobfurt,True,False,payment,
0a4324ec-fdf1-494e-84cc-ca5c862a5969,2023-12-11 21:57:43,47998.57,USD,GB09XCUZ90980335015654,GB86ACRD86155933939360,Vietnam,Frostberg,Slovakia (Slovak Republic),North Jeffreymouth,True,False,withdrawal,
60b32545-ff5e-4256-9a6e-640510a7237e,2023-07-29 18:27:14,21680.83,SEK,GB30KIGK86986932248193,GB45RTJV88096915152317,Brazil,East Nicholas,Lebanon,Adamsbury,True,False,payment,
910c8889-1321-433b-bbcf-6c990bda83e2,2023-07-16 08:40:32,49437.19,GBP,GB89BWCG15971170126039,GB40ZHTY96218467675894,Germany,Jonesstad,Cook Islands,Gonzalezbury,True,True,transfer,
7112c6d7-b180-484a-8fcc-b5d08b03734b,2023-10-01 15:59:03,5841.21,USD,GB76HSZM49134629393049,GB25JVFO00679049579247,United States Minor Outlying Islands,Courtneystad,Reunion,Lake Dwayneberg,True,False,transfer,
a031712c-b789-4145-9480-72e54329197d,2023-10-01 10:12:14,16054.6,GBP,GB76ZNDQ58677708170624,GB64TXFO22935135127556,Falkland Islands (Malvinas),Taylorport,Mayotte,North Ashleyton,True,False,payment,
ec0251e0-6eec-4e0e-836a-59bfceacf4e0,2023-03-19 08:06:51,40689.58,EUR,GB60YVMG31727584428450,GB66FBSL45817065660151,Bolivia,Lake John,Liechtenstein,South Brandonland,True,True,transfer,
64d6c2a9-233e-478c-9142-746a08664bd6,2023-11-22 07:14:08,36116.11,GBP,GB67UUXP93582192138969,GB47KFOI53339779315507,Macao,West Vincent,Uruguay,West Dwayne,True,True,transfer,
0ea4d653-deae-48c2-9f50-5b0937624c58,2023-02-24 17:18:05,18484.1,EUR,GB05KZDN66786768556011,GB95LZKN00022908103498,Netherlands,Lake Jeffrey,Thailand,Meyerberg,True,True,payment,
c8aa2cbd-2083-49a8-a21f-e671b8e1c684,2023-05-13 23:44:32,32936.86,SEK,GB57JLIM05200460732636,GB96NECB01832505340080,Mexico,Michaelchester,Honduras,Stewartberg,True,True,payment,
4172b902-d15a-4fa4-a6c6-b623358b9193,2023-01-21 17:34:53,14696.61,USD,GB88MSNM38895370879766,GB87CDAA76841164408154,Andorra,Zacharyfort,United States of America,Frankport,True,True,withdrawal,
77766392-35a7-4e34-a4bb-ee0ecd2dcfb3,2023-09-22 13:13:56,26829.78,EUR,GB68BLDY17163424879729,GB74THIT23365596137948,Indonesia,East Thomas,Turkmenistan,Lake Williamport,True,False,withdrawal,
e1098f62-9114-4cb4-9f9a-f6b19452ce26,2023-07-18 20:23:50,32267.14,SEK,GB44QUKE92117028166784,GB59EFXT44946498898343,Thailand,Maddoxborough,Djibouti,Lake Jasminestad,True,False,deposit,
db491240-a3d2-4a99-be22-086a49e8a504,2023-11-09 04:13:13,35233.02,SEK,GB69IZDI92379448455586,GB33BEZT48262124403305,Zimbabwe,Morenoville,Guadeloupe,Bakerton,True,True,transfer,
4db7eac4-b412-49ae-aec9-ec4e9ccde3e5,2023-01-18 06:44:49,29989.52,EUR,GB92RLWD36107545100721,GB25LJEN20532174554620,Tanzania,West Nataliemouth,Brazil,North Christina,True,True,payment,
